id,brand,base_model,model_mode,year,condition,mileage_km,has_aftermarket_mods,body_type,seats,doors,drivetrain,origin,exterior_color,city,seller_name,post_date,website,price_vnd
2434,Wuling,EV 170,EV 170 LV2,2023.0,Used,10000.0,False,SUV,6.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Trắng,Hà Nội,Mr Phong,2026-05-25,bonbanh.com,900000000.0
2435,VinFast,VF7,VF7,2023.0,Used,37000.0,True,SUV,7.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Đen,Hà Nội,Mr Phong,2026-05-25,bonbanh.com,835000000.0
2436,VinFast,VF9,VF9,2023.0,Used,48000.0,False,SUV,7.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Trắng,Hà Nội,Mr Phong,2026-05-25,bonbanh.com,860000000.0
2437,VinFast,VF6,VF6,2024.0,Used,10000.0,False,Hatchback,4.0,3.0,RFD - Dẫn động cầu sau,Lắp ráp trong nước,Vàng,Hà Nội,Bui Son Nam,2026-05-25,bonbanh.com,245000000.0
2438,VinFast,VF8,VF8 LUX PLUS VIP,2026.0,New,0.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Trắng,50 Nguyễn văn tăng TP HCM,Ngọc Trường,2026-05-25,bonbanh.com,670000000.0
2439,VinFast,VF7,VF7,2024.0,Used,11000.0,False,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Trắng,TP Thủ Đức TP HCM,Vũ Bá Hải Dương,2026-05-25,bonbanh.com,760000000.0
2440,VinFast,VF5,VF5,2026.0,New,0.0,False,SUV,7.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Trắng,Hà Nội,Hoàng Tiến Duy,2026-05-25,bonbanh.com,644000000.0
2441,VinFast,VF3,VF3,2023.0,Used,54000.0,True,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Đen,Hà Nội,Salon Ô Tô Hoàng Lâm,2026-05-25,bonbanh.com,750000000.0
2442,VinFast,VF5,VF5,2023.0,Used,44000.0,False,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Xanh,Hà Nội,GF Vinfast Smart City,2026-05-25,bonbanh.com,630000000.0
2443,VinFast,VF9,VF9 Plus,2025.0,New,7000.0,False,Hatchback,4.0,3.0,RFD - Dẫn động cầu sau,Lắp ráp trong nước,Vàng,Hà Nội,Hiền Phạm,2026-05-24,bonbanh.com,260000000.0
2444,VinFast,VF8,VF8 Plus Limited,2026.0,New,0.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Xanh,Phường Quảng Thành Thanh Hóa,VinFast Thanh Hóa,2026-05-24,bonbanh.com,647000000.0
2445,VinFast,Herio Green,HeriO Green,2026.0,New,10.0,False,MPV,2.0,3.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Trắng,Hà Nội,Hiền Phạm,2026-05-24,bonbanh.com,268000000.0
2446,BYD,M6,M6,2024.0,Used,20000.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Cam,Tp Hcm TP HCM,Nguyễn Hồng Phúc,2026-05-23,bonbanh.com,369000000.0
2447,VinFast,VF8,VF8 2023 Plus,2023.0,New,0.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Đỏ,Hà Nội,Mr Quang,2026-05-23,bonbanh.com,475000000.0
2448,VinFast,VF8,VF8 2022 Plus,2022.0,Used,41552.0,False,Hatchback,4.0,3.0,RFD - Dẫn động cầu sau,Lắp ráp trong nước,Xám,Hà Nội,lê tuấn,2026-05-22,bonbanh.com,198000000.0
2449,VinFast,VF5,VF5,2025.0,New,0.0,False,SUV,7.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Đen,Hà Nội,Vinfast Sơn Đồng,2026-05-22,bonbanh.com,999000000.0
2450,VinFast,Limo Green,Limo Green,2022.0,Used,36270.0,False,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Đen,Hà Nội,GF Vincom Long Biên,2026-05-22,bonbanh.com,569000000.0
2451,VinFast,VF5,VF5 Plus,2023.0,Used,55000.0,False,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Trắng,Hà Nội,GF Vincom Long Biên,2026-05-22,bonbanh.com,699000000.0
2452,VinFast,Limo Green,Limo Green,2026.0,Used,44523.0,False,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Đen,Hà Nội,GF Vincom Long Biên,2026-05-22,bonbanh.com,744000000.0
2453,VinFast,Limo Green,Limo Green,2024.0,Used,0.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Đỏ,Hà Nội,GF Vincom Long Biên,2026-05-22,bonbanh.com,749000000.0
2454,VinFast,VF6,VF6,2025.0,Used,36900.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Đen,Hà Nội,Đoàn Xuân Huy,2026-05-22,bonbanh.com,391000000.0
2455,VinFast,VF6,VF6,2025.0,Used,20000.0,False,Hatchback,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Đỏ,Vĩnh Phúc Vĩnh Phúc,Kiều Văn Nghiêm,2026-05-22,bonbanh.com,290000000.0
2456,VinFast,VF5,VF5 Plus,2025.0,Used,60000.0,False,SUV,7.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Trắng,phổ yên Thái Nguyên,Vũ thị Thảo,2026-05-22,bonbanh.com,130000000.0
2457,BYD,Dolphin,Dolphin GLX,2024.0,Used,6000.0,False,SUV,6.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Xám,Bình Dương,Green Future Nam Thái,2026-05-22,bonbanh.com,1350000000.0
2458,VinFast,Limo Green,Limo Green,2022.0,Used,27000.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Đen,Q Bình Tân TP HCM,Võ Long Hải,2026-05-21,bonbanh.com,498000000.0
2459,VinFast,VF3,VF3,2024.0,New,11000.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Xám,Phường Quảng Thành Thanh Hóa,VinFast Thanh Hóa,2026-05-21,bonbanh.com,957000000.0
2460,VinFast,VF6,VF6 ECO,2025.0,New,0.0,False,SUV,7.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Trắng,Hà Nội,Nguyễn Minh Hoàng,2026-05-21,bonbanh.com,644000000.0
2461,VinFast,VF3,VF3,2024.0,New,9000.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Đen,Hồ Chí Minh,Phượng,2026-05-21,bonbanh.com,820000000.0
2462,VinFast,VF8,VF8 Plus,2025.0,Used,90.0,False,Hatchback,4.0,3.0,RFD - Dẫn động cầu sau,Lắp ráp trong nước,Xanh,Hà Nội,Nhan Quang Huy,2026-05-21,bonbanh.com,195000000.0
2463,VinFast,VF6,VF6 Plus,2025.0,New,4100.0,False,Hatchback,4.0,3.0,RFD - Dẫn động cầu sau,Lắp ráp trong nước,Vàng,Tp. Thủ Đức TP HCM,Vinfast Thủ Thiêm - Linh Xuân,2026-05-20,bonbanh.com,260000000.0
2464,VinFast,VF7,VF7 Plus,2026.0,New,5000.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Trắng,Tp. Thủ Đức TP HCM,Vinfast Thủ Thiêm - Linh Xuân,2026-05-20,bonbanh.com,635000000.0
2465,VinFast,VF e34,VF e34,2022.0,New,0.0,False,Hatchback,4.0,3.0,RFD - Dẫn động cầu sau,Lắp ráp trong nước,Vàng,Hà Nội,Đặng Trường,2026-05-20,bonbanh.com,250000000.0
2466,VinFast,VF8,VF8 Eco,2022.0,Used,58000.0,False,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Đen,Hà Nội,GF Vincom Long Biên,2026-05-20,bonbanh.com,744000000.0
2467,VinFast,VF9,VF9,2023.0,Used,39783.0,False,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Đen,Hà Nội,GF Vincom Long Biên,2026-05-20,bonbanh.com,709000000.0
2468,VinFast,VF3,VF3,2023.0,Used,0.0,False,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Đen,Hà Nội,GF Vincom Long Biên,2026-05-20,bonbanh.com,739000000.0
2469,VinFast,VF8,VF8 Plus,2023.0,Used,44000.0,False,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Trắng,Hà Nội,GF Vincom Long Biên,2026-05-20,bonbanh.com,699000000.0
2470,VinFast,VF e34,VF E34,2022.0,New,0.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Trắng,391 võ nguyên giáp phường an khánh hcm TP HCM,Lương Cẩm Nhung,2026-05-20,bonbanh.com,529000000.0
2471,VinFast,Limo Green,Limo Green,2023.0,Used,54930.0,False,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Đen,Hà Nội,GF Vincom Long Biên,2026-05-20,bonbanh.com,629000000.0
2472,VinFast,VF7,VF7,2023.0,Used,55181.0,False,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Trắng,Hà Nội,GF Vincom Long Biên,2026-05-20,bonbanh.com,699000000.0
2473,VinFast,VF3,VF3,2023.0,Used,40000.0,False,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Đen,Hà Nội,GF Vincom Long Biên,2026-05-20,bonbanh.com,709000000.0
2474,VinFast,VF5,VF5,2023.0,Used,40000.0,False,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Đỏ,Hà Nội,GF Vincom Long Biên,2026-05-20,bonbanh.com,704000000.0
2475,VinFast,VF6,VF6,2023.0,Used,35000.0,False,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Đỏ,Hà Nội,GF Vincom Long Biên,2026-05-20,bonbanh.com,619000000.0
2476,VinFast,VF6,VF6 PLUS,2026.0,New,0.0,False,SUV,7.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Đen,Hà Nội,Vinfast Sơn Đồng,2026-05-19,bonbanh.com,615000000.0
2477,VinFast,LIMO,LIMO,2024.0,Used,50000.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Trắng,Hà Nội,Nguyễn Văn Tú,2026-05-19,bonbanh.com,440000000.0
2478,VinFast,VF9,VF9,2026.0,New,0.0,False,Hatchback,4.0,3.0,RFD - Dẫn động cầu sau,Lắp ráp trong nước,Xám,Hà Nội,Vinfast Sơn Đồng,2026-05-19,bonbanh.com,250000000.0
2479,VinFast,VF7,VF7 ECO,2026.0,New,0.0,False,SUV,7.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Trắng,Hà Nội,Vinfast Sơn Đồng,2026-05-19,bonbanh.com,615000000.0
2480,VinFast,VF8,VF8 LUX,2026.0,New,0.0,False,SUV,7.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Đỏ,Hà Nội,Vinfast Sơn Đồng,2026-05-19,bonbanh.com,615000000.0
2481,VinFast,VF8,VF8 Eco 2023,2023.0,New,46000.0,False,SUV,7.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Bạc,Hà Nội,Vinfast Sơn Đồng,2026-05-19,bonbanh.com,615000000.0
2482,VinFast,VF6,VF6,2026.0,New,0.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Trắng,Hà Nội,Vinfast Sơn Đồng,2026-05-19,bonbanh.com,670000000.0
2483,VinFast,VF8,VF8,2026.0,New,0.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Xám,Hà Nội,Vinfast Sơn Đồng,2026-05-19,bonbanh.com,610000000.0
2484,VinFast,VF8,VF8 2023 Plus,2023.0,New,57000.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Trắng,Hà Nội,Vinfast Sơn Đồng,2026-05-19,bonbanh.com,610000000.0
2485,VinFast,VF6,VF6 PLUS 2025,2025.0,New,23000.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Đỏ,Hà Nội,Vinfast Sơn Đồng,2026-05-19,bonbanh.com,610000000.0
2486,VinFast,VF9,VF9 PLUS,2023.0,Used,50000.0,False,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Đỏ,Hà Nội,GF Vincom Long Biên,2026-05-19,bonbanh.com,619000000.0
2487,VinFast,VF8,VF8 LUX PLUS,2023.0,Used,40000.0,False,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Đỏ,Hà Nội,GF Vincom Long Biên,2026-05-19,bonbanh.com,619000000.0
2488,VinFast,VF8,VF8 LUX PLUS,2026.0,New,0.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Trắng,Hà Nội,Lê Ngọc Quế,2026-05-19,bonbanh.com,435000000.0
2489,VinFast,LIMO,LIMO,2025.0,New,0.0,False,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Nhập khẩu,Đỏ,Quận 2 TP HCM,Phú Mỹ Ford,2026-05-19,bonbanh.com,1699000000.0
2490,VinFast,VF5,VF5 Plus,2025.0,Used,28000.0,True,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Trắng,Hà Nội,GF Vincom Long Biên,2026-05-19,bonbanh.com,579000000.0
2491,VinFast,VF3,VF3,2025.0,Used,16800.0,True,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Trắng,Hà Nội,GF Vincom Long Biên,2026-05-19,bonbanh.com,579000000.0
2492,VinFast,VF9,VF9,2023.0,Used,52960.0,False,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Trắng,Hà Nội,GF Vincom Long Biên,2026-05-19,bonbanh.com,579000000.0
2493,VinFast,VF8,VF8 Plus,2023.0,Used,55000.0,False,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Đỏ,Hà Nội,GF Vincom Long Biên,2026-05-19,bonbanh.com,704000000.0
2494,VinFast,VF5,VF5,2023.0,Used,50000.0,False,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Trắng,Hà Nội,GF Vincom Long Biên,2026-05-19,bonbanh.com,579000000.0
2495,VinFast,MPV 7,MPV 7,2023.0,Used,0.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Đỏ,Hà Nội,Vinh Quang,2026-05-19,bonbanh.com,586000000.0
2496,VinFast,VF3,VF3,2023.0,Used,49006.0,False,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Đen,Hà Nội,GF Vincom Long Biên,2026-05-19,bonbanh.com,634000000.0
2497,VinFast,VF6,VF6 Eco,2025.0,New,0.0,False,MPV,7.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Trắng,Hà Nội,Nguyễn thị Huế,2026-05-19,bonbanh.com,769000000.0
2498,VinFast,VF5,VF5 Plus,2025.0,Used,25000.0,True,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Đỏ,Hà Nội,GF Vincom Long Biên,2026-05-19,bonbanh.com,749000000.0
2499,VinFast,VF7,VF7 Plus,2026.0,New,0.0,False,SUV,7.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Trắng,Hồ Chí Minh,Phạm Đình Anh Tuấn,2026-05-19,bonbanh.com,644000000.0
2500,VinFast,VF9,VF9 Plus,2026.0,Used,57302.0,False,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Đen,Hà Nội,GF Vincom Long Biên,2026-05-19,bonbanh.com,619000000.0
2501,VinFast,VF3,VF3,2026.0,New,0.0,True,SUV,7.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Đen,Hà Nội,Trần Thị Thanh Thanh,2026-05-18,bonbanh.com,628000000.0
2502,VinFast,Minio Green,Minio Green,2026.0,New,0.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Trắng,Hải Dương,Phan Quang Vinh,2026-05-18,bonbanh.com,812000000.0
2503,VinFast,VF5,VF5 Plus,2024.0,New,22000.0,True,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Đỏ,Hà Nội,Đào Anh Tùng,2026-05-18,bonbanh.com,455000000.0
2504,VinFast,VF3,VF3,2026.0,New,0.0,False,Hatchback,4.0,3.0,RFD - Dẫn động cầu sau,Lắp ráp trong nước,Xanh,Hà Nội,My Car,2026-05-18,bonbanh.com,259000000.0
2505,VinFast,VF7,VF7,2025.0,Used,0.0,False,Hatchback,4.0,3.0,RFD - Dẫn động cầu sau,Lắp ráp trong nước,Trắng,Hà Nội,My Car,2026-05-18,bonbanh.com,205000000.0
2506,VinFast,VF5,VF5 Plus,2025.0,Used,32000.0,False,Hatchback,4.0,3.0,RFD - Dẫn động cầu sau,Lắp ráp trong nước,Vàng,20 thăng long Đăk Lăk,Nguyễn hà huy Huân,2026-05-18,bonbanh.com,205000000.0
2507,VinFast,VF8,VF8 Plus,2022.0,Used,0.0,False,Hatchback,4.0,3.0,RFD - Dẫn động cầu sau,Lắp ráp trong nước,Trắng,Hà Nội,My Car,2026-05-18,bonbanh.com,212000000.0
2508,VinFast,VF5,VF5 Plus,2025.0,New,0.0,False,Hatchback,4.0,3.0,RFD - Dẫn động cầu sau,Lắp ráp trong nước,Xám,Hà Nội,Đinh Mạnh Khang,2026-05-18,bonbanh.com,260000000.0
2509,VinFast,VF9,VF9,2024.0,Used,80000.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Xám,Hà Nội,TLT Auto Hà Nội,2026-05-17,bonbanh.com,365000000.0
2510,VinFast,VF8,VF8 Plus,2023.0,Used,68000.0,False,Hatchback,4.0,3.0,RFD - Dẫn động cầu sau,Lắp ráp trong nước,Bạc,Hà Nội,Nguyễn Kim Thịnh,2026-05-17,bonbanh.com,289000000.0
2511,VinFast,VF8,VF8 Plus,2023.0,Used,97000.0,False,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Đỏ,Hà Nội,T&Đ Auto,2026-05-16,bonbanh.com,655000000.0
2512,VinFast,VF9,VF9 Plus,2026.0,New,0.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Trắng,Hà Nội,Lê Đạt,2026-05-16,bonbanh.com,680000000.0
2513,VinFast,VF9,VF9,2025.0,New,0.0,False,SUV,7.0,5.0,AWD - 4 bánh toàn thời gian,Nhập khẩu,Trắng,Hồ Chí Minh,Le Viet Nhat,2026-05-16,bonbanh.com,1550000000.0
2514,VinFast,Limogreen,Limogreen,2026.0,New,0.0,False,Sedan,5.0,4.0,RFD - Dẫn động cầu sau,Nhập khẩu,Trắng,Hà Nội,Mr Thao,2026-05-16,bonbanh.com,1699000000.0
2515,VinFast,VF8,VF8 Plush,2024.0,Used,10000.0,False,Hatchback,4.0,3.0,RFD - Dẫn động cầu sau,Lắp ráp trong nước,Vàng,TP HCM TP HCM,A Cường,2026-05-16,bonbanh.com,215000000.0
2516,VinFast,VF3,VF3,2024.0,Used,80000.0,True,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Xanh,645 Quốc lộ 13. Hiệp Bình Phước. Tp Thủ Đức TP HCM,Tuananh,2026-05-16,bonbanh.com,560000000.0
2517,VinFast,VF5,VF5,2024.0,Used,15000.0,False,SUV,7.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Xanh,Hà Nội,Nguyễn Văn Tuấn,2026-05-16,bonbanh.com,122000000.0
2518,VinFast,VF3,VF3 Plus,2026.0,New,0.0,False,Sedan,5.0,4.0,RFD - Dẫn động cầu sau,Nhập khẩu,Trắng,Hà Nội,Mr Thao,2026-05-16,bonbanh.com,169900000.0
2519,VinFast,VF3,VF3,2025.0,New,0.0,False,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Nhập khẩu,Xanh,Hà Nội,Mr Thao,2026-05-16,bonbanh.com,799900000.0
2520,VinFast,VF3,VF3,2025.0,New,0.0,True,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Trắng,Bình Dương,Trần Phương Thảo,2026-05-15,bonbanh.com,500000000.0
2521,VinFast,VF8,VF8 Eco,2023.0,New,0.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Ghi,Bình Dương,Em Trân,2026-05-15,bonbanh.com,500000000.0
2522,VinFast,VF6,VF6 ECO,2026.0,New,0.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Xám,Hà Nội,Mr Đạt,2026-05-15,bonbanh.com,529000000.0
2523,VinFast,VF6,VF6,2026.0,New,0.0,False,Hatchback,4.0,3.0,RFD - Dẫn động cầu sau,Lắp ráp trong nước,Đen,Hà Nội,Ms Ngọc Hiệp,2026-05-15,bonbanh.com,269000000.0
2524,VinFast,Limo Green,Limo Green,2025.0,Used,30000.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Đen,Hải Phòng,Phan Phương Vinh,2026-05-15,bonbanh.com,675000000.0
2525,VinFast,VF3,VF3,2024.0,Used,3000.0,False,SUV,7.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Xám,Lê Hồng Phong Q10 TP HCM,Kiet Thi,2026-05-15,bonbanh.com,125000000.0
2526,VinFast,VF3,VF3,2025.0,Used,8000.0,True,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Đen,hòa bình Hòa Bình,Vũ Long Hưng,2026-05-15,bonbanh.com,390000000.0
2527,VinFast,Limo Green,Limo Green,2026.0,Used,0.0,False,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Nhập khẩu,Đen,Khu Chế Xuất Tân Thuận TP HCM,Mercedes Benz Phú Mỹ Hưng - Used Car,2026-05-15,bonbanh.com,2559000000.0
2528,VinFast,VF6,VF6,2026.0,Used,20000.0,False,Hatchback,4.0,3.0,RFD - Dẫn động cầu sau,Lắp ráp trong nước,Hồng,Hà Nội,Vũ Tuấn Anh,2026-05-15,bonbanh.com,215000000.0
2529,VinFast,VF e34,VF E34,2022.0,Used,47000.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Trắng,Hà Nội,My Car,2026-05-15,bonbanh.com,659000000.0
2530,VinFast,VF8,VF8 Eco,2023.0,Used,50000.0,False,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Xám,Huyện Văn Giang Hưng Yên,Tran Quang Tuan,2026-05-15,bonbanh.com,730000000.0
2531,VinFast,Herio Green,Herio Green,2025.0,Used,17000.0,False,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Nhập khẩu,Trắng,Quận 7 TP HCM Xem gian hàng ⇨,Lê Hoàn,2026-05-15,bonbanh.com,3398000000.0
2532,VinFast,VF6,VF6,2026.0,New,0.0,False,SUV,7.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Đỏ,40 đỗ xuân hợp TP HCM,Dang Quang Thang,2026-05-14,bonbanh.com,644000000.0
2533,BYD,Seal,Seal,2024.0,New,10000.0,False,SUV,5.0,5.0,RFD - Dẫn động cầu sau,Lắp ráp trong nước,Bạc,Hà Nội,Hyundai Đông Đô,2026-05-14,bonbanh.com,1110000000.0
2534,VinFast,VF5,VF5 2025 Plus,2025.0,New,61000.0,False,Hatchback,4.0,3.0,RFD - Dẫn động cầu sau,Lắp ráp trong nước,Hồng,Thủ Đức TP HCM,Minh Thành,2026-05-14,bonbanh.com,260000000.0
2535,VinFast,VF5,VF5 Plus,2024.0,Used,0.0,False,Sedan,5.0,5.0,4WD - Dẫn động 4 bánh,Nhập khẩu,Xám,Quận 10 TP HCM,Thạch Vũ,2026-05-14,bonbanh.com,870000000.0
2536,VinFast,Limo Green,LIMO GREEN,2026.0,New,0.0,False,Hatchback,4.0,3.0,RFD - Dẫn động cầu sau,Lắp ráp trong nước,Xám,Hà Nội,Phan Thị,2026-05-14,bonbanh.com,280000000.0
2537,VinFast,,,2026.0,New,0.0,False,Hatchback,4.0,3.0,RFD - Dẫn động cầu sau,Lắp ráp trong nước,Đỏ,Tp. Thủ Đức TP HCM,Vinfast Thủ Thiêm - Linh Xuân,2026-05-13,bonbanh.com,270000000.0
2538,VinFast,VF5,VF5 Plus,2024.0,New,100000.0,False,Hatchback,4.0,3.0,RFD - Dẫn động cầu sau,Lắp ráp trong nước,Hồng,Tp. Thủ Đức TP HCM,Vinfast Thủ Thiêm - Linh Xuân,2026-05-13,bonbanh.com,270000000.0
2539,VinFast,Limo Green,LIMO GREEN,2026.0,New,0.0,False,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Đen,Tp. Thủ Đức TP HCM,Vinfast Thủ Thiêm - Linh Xuân,2026-05-13,bonbanh.com,755000000.0
2540,VinFast,VF MPV,VF MPV 7,2026.0,New,0.0,False,SUV,7.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Đỏ,Tp. Thủ Đức TP HCM,Vinfast Thủ Thiêm - Linh Xuân,2026-05-13,bonbanh.com,645000000.0
2541,VinFast,VF5,VF5 Plus,2026.0,New,0.0,False,Hatchback,4.0,3.0,RFD - Dẫn động cầu sau,Lắp ráp trong nước,Trắng,Tp. Thủ Đức TP HCM,Vinfast Thủ Thiêm - Linh Xuân,2026-05-13,bonbanh.com,258000000.0
2542,VinFast,VF6,VF6,2026.0,New,0.0,False,MPV,2.0,3.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Đỏ,Hà Nội,Hiền Phạm,2026-05-12,bonbanh.com,268000000.0
2543,VinFast,VF3,VF3,2026.0,New,0.0,False,SUV,7.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Đen,Hà Nội,Hiền Phạm,2026-05-12,bonbanh.com,650000000.0
2544,VinFast,VF5,VF5 Plus,2025.0,New,0.0,False,SUV,7.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Trắng,Hà Nội,Hiền Phạm,2026-05-12,bonbanh.com,650000000.0
2545,VinFast,Limo Green,LIMO GREEN,2026.0,New,0.0,False,SUV,7.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Xanh,Hà Nội,Hiền Phạm,2026-05-12,bonbanh.com,650000000.0
2546,VinFast,VF3,VF3,2026.0,New,12000.0,False,Hatchback,4.0,3.0,RFD - Dẫn động cầu sau,Lắp ráp trong nước,Xanh,Hà Nội,Hiền Phạm,2026-05-12,bonbanh.com,264000000.0
2547,VinFast,VF3,VF3 GF,2025.0,New,0.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Đỏ,Hà Nội,Hiền Phạm,2026-05-12,bonbanh.com,445000000.0
